"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Armenia","ARM",150483991,1.90452319021943,1,31,1,1,2,1,1,1,0,2,1,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,1,1,2,2,1,,2,1,1,1,2,3,,1,1,4,2,2,2,2,5,1,1,0,0
"Armenia","ARM",131693707,2.98339399484209,2,30,2,2,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,3,2,2,2,1,2,2,1,2,2,1,2,,,1,2,1,3,1,,2,2,2,2,1,2,1,,2,2,2,2,,,,1,2,1,1,1,2,1,1,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,3,2,1,,0,1,1,4,4,4,1,2,1,1,1,1
"Armenia","ARM",159720766,0.443833923087837,1,31,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",154542574,1.4052844605108,1,17,2,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,4,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",184442956,2.11425436435727,2,68,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,1,1,2,2,1,,2,2,2,3,2,2,,0,0,4,4,2,2,2,5,1,2,0,0
"Armenia","ARM",155531725,0.284443116923025,2,70,3,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,4,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,3,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",134815464,0.720116242824696,1,24,3,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,1,1,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,2,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,3,4,2,2,,0,1,2,4,4,4,4,5,1,1,1,0
"Armenia","ARM",130687214,0.305915774005606,1,63,3,5,1,1,1,1,1,1,2,2,,,1,2,1,1,2,2,1,2,1,2,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,1,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,1,1,1,,,1,2,1,1,1,,,1,1,2,2,1,,2,2,2,4,3,2,,0,1,1,4,1,2,2,5,1,1,1,0
"Armenia","ARM",115195680,0.431026964285621,1,72,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,3,2,2,2,1,3,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,2,2,1,,1,1,4,4,4,2,4,5,2,2,0,0
"Armenia","ARM",155116679,0.389477095706896,1,51,3,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,1,1,,0,1,4,4,4,4,3,3,1,1,0,0
"Armenia","ARM",194117753,1.12875762060906,1,22,2,4,2,1,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,4,2,1,,1,1,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",150953568,1.48491671657633,1,24,3,3,1,1,1,1,1,1,1,2,,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,1,1,1,1,1,2,,2,1,1,1,2,,2,2,2,2,1,1,1,,3,2,1,1,1,,,2,,,,1,1,1,2,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,2,2,2,,0,1,2,4,4,4,1,1,1,1,1,1
"Armenia","ARM",126066687,0.760042561451793,1,58,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,3,2,2,,1,0,2,4,4,4,4,5,1,1,0,0
"Armenia","ARM",193245361,2.98339399484209,2,39,2,3,1,2,1,1,0,2,2,1,1,1,1,1,1,1,1,2,2,,1,2,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,1,,2,2,2,2,,1,2,2,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,2,2,2,1,,1,1,1,4,4,4,4,5,1,1,1,1
"Armenia","ARM",181677971,2.31150014789671,2,26,2,5,1,2,1,1,0,1,2,1,1,1,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,2,,1,1,2,,,,2,2,2,2,2,1,1,,6,3,1,1,2,2,1,2,,,,2,,,,,,1,1,1,2,,,1,2,2,,,,,2,,,,,,3,3,2,4,,3,,0,1,1,4,4,4,4,2,1,1,1,1
"Armenia","ARM",188491890,0.642020856614531,1,34,3,5,1,2,1,1,0,1,2,2,,,1,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,1,1,1,2,1,,2,2,,2,2,1,2,,2,2,1,2,,,,2,,,,1,1,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,2,4,2,,0,1,1,4,4,4,1,5,1,1,1,0
"Armenia","ARM",138692389,1.0751408257871,2,57,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,2,,0,1,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",118603592,0.404260976900721,1,60,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,3,4,2,1,,0,1,4,4,4,2,2,5,1,2,0,0
"Armenia","ARM",111394878,0.975063740630176,1,30,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",192722172,0.987584820072745,1,76,2,1,2,2,1,1,0,2,1,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,3,5,2,,0,0,4,4,1,4,4,5,1,1,1,0
"Armenia","ARM",134833153,0.242363197758024,1,57,2,5,1,1,1,1,1,1,2,2,,,1,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,2,4,1,2,,,,2,,,,1,1,1,1,,,1,1,1,1,,,1,2,2,,,,,2,,,,,,5,3,2,4,,3,,0,1,1,4,4,4,1,5,1,1,1,0
"Armenia","ARM",173652755,0.242363197758024,1,65,3,4,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,3,3,2,1,,0,0,4,3,4,4,1,5,1,1,1,0
"Armenia","ARM",187158678,1.87798027017373,1,21,3,3,1,2,1,1,1,,,4,,,,,,,,,,,,,,,4,4,4,4,4,4,1,4,2,4,4,1,1,2,,1,2,2,,,,2,2,2,2,1,2,2,,3,2,1,2,,,,2,,,,1,2,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,4,3,2,3,,2,,1,1,1,4,4,4,1,5,1,1,1,1
"Armenia","ARM",118309311,1.50425464045199,2,29,2,5,1,2,1,1,1,,,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,3,2,,,1,1,1,1,1,,2,1,2,1,2,1,1,2,3,2,2,1,1,,,1,2,1,2,1,2,1,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,1,2,3,3,,1,1,2,4,4,4,1,1,1,1,1,1
"Armenia","ARM",196728036,0.242363197758024,1,63,3,5,2,2,1,1,0,2,2,2,,,2,1,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,3,1,2,1,2,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,3,,1,0,4,4,4,4,1,3,1,1,1,0
"Armenia","ARM",157338037,1.39687364130633,1,80,1,1,1,2,1,1,0,,,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,2,1,,2,1,1,2,2,1,,1,0,4,4,4,2,2,5,1,2,0,0
"Armenia","ARM",193887388,1.44586871143135,1,54,3,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,2,1,2,1,,0,1,4,4,4,2,2,5,1,2,0,0
"Armenia","ARM",181368299,0.242363197758024,1,66,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,3,3,1,2,2,2,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,3,3,,3,,1,0,4,4,4,2,2,4,1,2,0,0
"Armenia","ARM",133049608,1.37461544292876,1,18,2,5,1,2,1,1,0,1,2,1,2,,2,1,2,,,,1,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,2,3,2,,1,1,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",193155172,2.53094027063016,1,48,2,2,1,2,1,1,0,,,1,2,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,2,3,3,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,3,4,1,3,,1,1,2,4,4,4,2,5,1,1,0,0
"Armenia","ARM",167068490,0.242363197758024,1,65,2,3,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,3,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,2,3,1,2,,0,0,4,1,4,4,2,5,1,2,1,0
"Armenia","ARM",152357394,0.496983365893776,1,60,2,1,2,2,1,1,0,1,2,2,,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,3,3,,4,,1,0,4,4,4,2,2,5,1,1,0,0
"Armenia","ARM",135115908,0.931806307355759,1,70,2,1,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,2,2,2,2,2,,,2,2,2,,,,2,2,2,1,1,2,1,2,2,2,2,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,2,1,,1,1,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",159267522,0.830973478175666,1,42,2,3,1,2,1,1,0,1,2,2,,,2,2,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,1,1,2,1,2,,,2,,,,,,3,1,1,1,2,2,,0,1,1,1,4,4,2,5,1,1,1,0
"Armenia","ARM",150447550,1.64705965961822,1,52,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,3,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",204119970,0.521505776110206,1,25,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,4,,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Armenia","ARM",165380546,1.14448843536407,1,19,2,1,1,2,1,1,0,,,1,2,,1,1,1,1,2,2,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,1,,1,2,2,1,2,2,2,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,3,,1,1,4,4,4,4,2,1,1,1,1,0
"Armenia","ARM",112992708,2.58945271242391,2,54,3,4,1,2,1,1,0,1,2,2,,,2,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,3,3,2,1,,0,0,1,4,4,4,4,5,1,1,1,0
"Armenia","ARM",114169917,0.398304591015879,2,75,3,4,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",191068448,0.358380275262368,2,72,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,2,,1,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",193582845,1.29415200597265,2,60,2,1,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,2,2,3,2,,,,2,,,,1,2,2,,,1,1,1,2,2,2,1,2,2,1,2,2,2,1,2,,,,,,2,3,3,3,,3,,0,1,1,4,1,4,2,5,1,1,1,0
"Armenia","ARM",112068291,1.37589302841888,2,65,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,2,1,,1,1,2,2,1,,1,1,2,3,3,2,,0,1,4,4,2,2,4,5,1,2,0,0
"Armenia","ARM",156434926,0.271386371196622,1,63,2,1,2,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,1,5,1,2,1,0
"Armenia","ARM",138529724,1.02891449288795,2,59,2,2,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,2,4,5,2,,,,2,,,,2,,,,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,5,1,2,1,4,2,,0,1,1,4,4,4,4,5,1,1,1,0
"Armenia","ARM",140121180,1.26538343039824,2,33,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,3,4,,2,,0,0,4,4,4,2,2,5,1,2,0,0
"Armenia","ARM",183257957,0.435415010616663,1,61,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",181365491,0.492707788847022,1,65,2,2,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",131507247,0.505527069169792,1,42,2,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,,,,,,,,,,1,1,1,2,1,1,,1,1,1,2,1,,2,2,2,2,2,2,2,,1,3,2,1,1,,,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,1,3,1,1,,,2,3,3,3,,2,,1,1,4,4,4,1,1,1,1,1,1,1
"Armenia","ARM",131285117,0.642020856614531,1,27,3,5,1,2,1,1,1,1,2,3,,,1,1,2,,,,1,1,1,1,2,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,2,2,2,1,2,1,,4,1,1,2,,,,1,2,1,2,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,4,3,2,,0,1,4,4,4,4,1,3,1,1,1,1
"Armenia","ARM",131856642,0.280413055215849,1,69,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,4,5,4,,0,0,4,4,4,4,4,5,1,2,0,0
"Armenia","ARM",155594635,0.435415010616663,1,65,2,3,1,1,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,3,3,1,,0,0,1,4,4,4,4,5,1,1,1,0
"Armenia","ARM",162607725,0.494845831960072,1,60,2,2,1,1,1,1,0,,,1,2,,2,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,4,2,1,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,1,5,2,1,0,0
"Armenia","ARM",206256808,0.700875219197563,1,47,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,4,2,3,,0,0,4,4,4,4,4,5,1,2,0,0
"Armenia","ARM",151201771,0.242363197758024,1,63,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,1,,,,,2,,,2,1,1,1,1,,1,2,,2,2,2,2,,1,3,3,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,4,2,2,,1,0,4,4,4,4,2,4,1,1,0,0
"Armenia","ARM",172861486,1.73679797591108,1,33,2,3,1,2,1,1,1,1,1,1,2,,2,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,1,2,2,,,,1,2,,2,2,1,2,,4,3,4,2,,,,2,,,,1,2,2,,,1,1,1,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,1,4,4,4,2,5,1,1,1,0
"Armenia","ARM",115218810,1.11255638596022,1,45,3,1,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,3,2,2,2,1,3,3,1,1,2,1,2,,,1,1,1,1,1,,2,2,2,2,2,2,1,,1,2,2,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,4,3,,1,1,1,4,4,4,1,1,1,1,1,1
"Armenia","ARM",196414379,1.358160570157,1,30,2,1,1,1,1,1,1,,,1,2,,1,1,1,1,1,1,2,,1,1,2,,,,,,,,,,,,,,1,1,,1,2,2,,,,2,2,,2,2,1,1,,2,1,2,2,,,,1,2,2,1,1,1,1,1,,,2,,,,,,,2,1,2,1,,,2,,,,,,2,2,2,2,2,2,,0,1,4,4,1,4,1,2,1,1,1,1
"Armenia","ARM",153517976,1.19491377304764,2,55,3,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,5,2,1,1,2,2,2,1,1,,,1,2,2,,,2,1,2,2,2,1,,,1,2,2,2,2,2,2,,,,,,4,1,2,2,2,2,,0,1,2,3,4,4,3,1,1,1,0,0
"Armenia","ARM",116157317,0.380021280725897,1,63,2,4,1,2,1,1,0,2,2,1,1,1,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,4,4,2,4,,2,,0,0,4,3,4,4,2,5,1,1,1,1
"Armenia","ARM",153936786,0.389477095706896,1,51,3,5,1,2,1,1,1,1,2,2,,,1,1,1,2,,2,2,,1,1,2,,,,,,,,,,2,2,2,1,2,,,1,2,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,1,1,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,1,2,3,1,,0,0,1,4,4,4,2,1,1,1,1,0
"Armenia","ARM",172995198,0.629935112185986,1,44,3,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,3,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,2,2,2,3,1,,0,1,4,4,4,2,2,5,1,1,0,0
"Armenia","ARM",113073905,0.527191759863829,1,31,3,1,1,1,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,2,2,2,2,2,,2,2,1,1,2,2,1,1,1,,,1,1,2,2,,,2,,,,,,,2,2,,,,,1,1,2,3,1,,2,2,2,2,2,1,,0,1,4,4,4,2,1,1,1,1,1,0
"Armenia","ARM",177205983,1.12066161741365,1,61,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",138378278,1.98250120476671,2,23,2,4,1,2,1,1,1,1,2,2,,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,1,1,2,1,2,,,1,2,1,1,1,,1,2,2,2,2,2,2,,4,2,1,1,2,2,1,2,,,,1,1,1,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,1,4,4,4,1,2,1,1,1,1
"Armenia","ARM",141809409,0.569412778734332,1,29,2,2,2,2,1,1,0,,,2,,,,,,,,,,,,,,,1,1,2,1,2,1,1,2,,,,,2,,,1,1,2,,,,1,2,,2,2,2,1,,1,1,1,2,,,,2,,,,1,1,2,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,1,1,3,1,,1,1,1,4,4,4,1,5,1,1,1,0
"Armenia","ARM",119040116,1.57498600218751,1,18,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,3,2,2,1,3,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,4,3,,1,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",185171738,0.419834569563021,1,38,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,1,1,2,1,2,1,,,,,2,,,2,1,1,2,1,,2,2,,2,1,2,1,,1,2,1,1,2,2,2,1,1,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,1,1,2,2,1,,1,2,2,1,3,1,,1,1,4,3,4,2,2,1,1,1,0,0
"Armenia","ARM",132611737,1.26920710845328,1,22,3,5,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,1,2,,2,1,,1,2,2,1,2,3,3,2,1,1,,,1,1,,,1,1,1,1,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,1,1,4,4,4,1,1,1,1,1,1
